Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
3514	2014-03-21 10:24:36.241	76.15	2000	*	*	*	*
3515	2014-03-21 10:24:36.241	*	*	76.15	421600	*	*
3516	2014-03-21 10:24:36.246	76.2	400	*	*	*	*
3517	2014-03-21 10:24:36.246	*	*	*	*	76.2	87200
3518	2014-03-21 10:24:43.597	*	*	*	*	76.2	109200
3519	2014-03-21 10:24:44.353	*	*	*	*	76.2	134000
3520	2014-03-21 10:24:46.558	*	*	*	*	76.2	136800
3521	2014-03-21 10:24:49.024	76.15	1200	*	*	*	*
3522	2014-03-21 10:24:49.024	*	*	76.15	420400	*	*
3523	2014-03-21 10:24:52.362	76.2	800	*	*	*	*
3524	2014-03-21 10:24:52.362	*	*	*	*	76.2	136000
3525	2014-03-21 10:24:52.366	76.2	400	*	*	*	*
3526	2014-03-21 10:24:52.366	*	*	*	*	76.2	135600
3527	2014-03-21 10:24:58.434	76.2	400	*	*	*	*
3528	2014-03-21 10:24:58.434	*	*	*	*	76.2	135200
3529	2014-03-21 10:24:59.253	*	*	*	*	76.2	151200
3530	2014-03-21 10:25:00.338	76.2	400	*	*	*	*
3531	2014-03-21 10:25:00.338	76.2	400	*	*	*	*
3532	2014-03-21 10:25:00.338	*	*	*	*	76.2	150400
3533	2014-03-21 10:25:01.824	76.2	1200	*	*	*	*
3534	2014-03-21 10:25:01.824	*	*	*	*	76.2	149200
3535	2014-03-21 10:25:04.713	*	*	*	*	76.2	133200
3536	2014-03-21 10:25:08.883	*	*	76.15	420000	*	*
3537	2014-03-21 10:25:08.898	76.2	400	*	*	*	*
3538	2014-03-21 10:25:08.898	*	*	*	*	76.2	132800
3539	2014-03-21 10:25:09.963	*	*	76.15	420400	*	*
3540	2014-03-21 10:25:13.276	76.2	4400	*	*	*	*
3541	2014-03-21 10:25:13.276	76.2	1600	*	*	*	*
3542	2014-03-21 10:25:13.276	*	*	*	*	76.2	126800
3543	2014-03-21 10:25:13.281	76.2	800	*	*	*	*
3544	2014-03-21 10:25:13.281	*	*	*	*	76.2	126000
3545	2014-03-21 10:25:14.442	76.2	3200	*	*	*	*
3546	2014-03-21 10:25:14.442	76.2	1600	*	*	*	*
3547	2014-03-21 10:25:14.442	76.2	1600	*	*	*	*
3548	2014-03-21 10:25:14.442	76.2	8800	*	*	*	*
3549	2014-03-21 10:25:14.442	76.2	2800	*	*	*	*
3550	2014-03-21 10:25:14.442	76.2	2000	*	*	*	*
3551	2014-03-21 10:25:14.442	*	*	*	*	76.2	106000
3552	2014-03-21 10:25:14.447	76.2	2000	*	*	*	*
3553	2014-03-21 10:25:14.447	*	*	*	*	76.2	104000
3554	2014-03-21 10:25:14.451	76.2	400	*	*	*	*
3555	2014-03-21 10:25:14.451	*	*	*	*	76.2	103600
3556	2014-03-21 10:25:16.757	76.2	1200	*	*	*	*
3557	2014-03-21 10:25:16.757	*	*	*	*	76.2	102400
3558	2014-03-21 10:25:19.746	76.2	400	*	*	*	*
3559	2014-03-21 10:25:19.746	76.2	800	*	*	*	*
3560	2014-03-21 10:25:19.746	*	*	*	*	76.2	101200
3561	2014-03-21 10:25:19.794	76.2	400	*	*	*	*
3562	2014-03-21 10:25:19.794	*	*	*	*	76.2	100800
3563	2014-03-21 10:25:24.644	76.2	400	*	*	*	*
3564	2014-03-21 10:25:24.644	*	*	*	*	76.2	100400
3565	2014-03-21 10:25:33.131	76.15	3200	*	*	*	*
3566	2014-03-21 10:25:33.131	*	*	76.15	417200	*	*
3567	2014-03-21 10:25:33.136	76.2	400	*	*	*	*
3568	2014-03-21 10:25:33.136	*	*	*	*	76.2	100000
3569	2014-03-21 10:25:34.521	*	*	*	*	76.2	78000
3570	2014-03-21 10:25:37.880	76.2	8000	*	*	*	*
3571	2014-03-21 10:25:37.880	*	*	*	*	76.2	70000
3572	2014-03-21 10:25:37.884	76.2	800	*	*	*	*
3573	2014-03-21 10:25:37.884	*	*	*	*	76.2	69200
3574	2014-03-21 10:25:37.889	76.2	400	*	*	*	*
3575	2014-03-21 10:25:37.889	*	*	*	*	76.2	68800
3576	2014-03-21 10:25:42.311	76.15	400	*	*	*	*
3577	2014-03-21 10:25:42.311	*	*	76.15	416800	*	*
3578	2014-03-21 10:25:46.548	76.2	800	*	*	*	*
3579	2014-03-21 10:25:46.548	*	*	*	*	76.2	68000
3580	2014-03-21 10:25:47.171	76.2	400	*	*	*	*
3581	2014-03-21 10:25:47.171	*	*	*	*	76.2	67600
3582	2014-03-21 10:25:47.390	*	*	*	*	76.2	71200
3583	2014-03-21 10:25:48.433	76.2	800	*	*	*	*
3584	2014-03-21 10:25:48.433	*	*	*	*	76.2	70400
3585	2014-03-21 10:25:55.776	76.2	400	*	*	*	*
3586	2014-03-21 10:25:55.776	*	*	*	*	76.2	70000
3587	2014-03-21 10:25:57.259	76.2	1200	*	*	*	*
3588	2014-03-21 10:25:57.259	*	*	*	*	76.2	68800
3589	2014-03-21 10:25:57.264	76.2	400	*	*	*	*
3590	2014-03-21 10:25:57.264	*	*	*	*	76.2	68400
3591	2014-03-21 10:25:59.788	76.2	800	*	*	*	*
3592	2014-03-21 10:25:59.788	*	*	*	*	76.2	67600
3593	2014-03-21 10:26:02.311	*	*	*	*	76.2	70400
3594	2014-03-21 10:26:04.245	*	*	*	*	76.2	71600
3595	2014-03-21 10:26:09.718	*	*	76.15	417600	*	*
3596	2014-03-21 10:26:13.004	*	*	76.15	417200	*	*
3597	2014-03-21 10:26:13.019	76.2	400	*	*	*	*
3598	2014-03-21 10:26:13.019	*	*	*	*	76.2	71200
3599	2014-03-21 10:26:14.299	*	*	76.15	417600	*	*
3600	2014-03-21 10:26:21.200	*	*	*	*	76.2	107200
3601	2014-03-21 10:26:21.274	76.2	800	*	*	*	*
3602	2014-03-21 10:26:21.274	*	*	*	*	76.2	106400
3603	2014-03-21 10:26:23.245	76.2	1200	*	*	*	*
3604	2014-03-21 10:26:23.245	*	*	*	*	76.2	105200
3605	2014-03-21 10:26:23.256	76.2	400	*	*	*	*
3606	2014-03-21 10:26:23.256	*	*	*	*	76.2	104800
3607	2014-03-21 10:26:26.912	76.2	2000	*	*	*	*
3608	2014-03-21 10:26:26.912	*	*	*	*	76.2	102800
3609	2014-03-21 10:26:27.079	*	*	76.15	418800	*	*
3610	2014-03-21 10:26:41.484	76.2	1200	*	*	*	*
3611	2014-03-21 10:26:41.484	*	*	*	*	76.2	101600
3612	2014-03-21 10:26:44.311	76.2	400	*	*	*	*
3613	2014-03-21 10:26:44.311	*	*	*	*	76.2	101200
3614	2014-03-21 10:26:44.315	76.2	400	*	*	*	*
3615	2014-03-21 10:26:44.315	*	*	*	*	76.2	100800
3616	2014-03-21 10:26:48.226	*	*	*	*	76.2	104000
3617	2014-03-21 10:26:48.232	*	*	*	*	76.2	104400
3618	2014-03-21 10:26:51.902	76.2	800	*	*	*	*
3619	2014-03-21 10:26:51.902	*	*	*	*	76.2	103600
3620	2014-03-21 10:26:53.747	76.2	800	*	*	*	*
3621	2014-03-21 10:26:53.747	*	*	*	*	76.2	102800
3622	2014-03-21 10:26:53.857	*	*	*	*	76.2	103200
3623	2014-03-21 10:26:56.888	76.2	400	*	*	*	*
3624	2014-03-21 10:26:56.888	*	*	*	*	76.2	102800
3625	2014-03-21 10:26:56.999	*	*	*	*	76.2	103200
3626	2014-03-21 10:27:10.766	76.2	400	*	*	*	*
3627	2014-03-21 10:27:10.766	*	*	*	*	76.2	102800
3628	2014-03-21 10:27:15.801	*	*	*	*	76.2	104000
3629	2014-03-21 10:27:16.643	76.2	800	*	*	*	*
3630	2014-03-21 10:27:16.643	*	*	*	*	76.2	103200
3631	2014-03-21 10:27:21.330	*	*	76.15	418400	*	*
3632	2014-03-21 10:27:21.346	76.2	400	*	*	*	*
3633	2014-03-21 10:27:21.346	*	*	*	*	76.2	102800
3634	2014-03-21 10:27:21.350	76.2	400	*	*	*	*
3635	2014-03-21 10:27:21.350	*	*	*	*	76.2	102400
3636	2014-03-21 10:27:22.717	*	*	76.15	418800	*	*
3637	2014-03-21 10:27:23.021	*	*	*	*	76.2	66400
3638	2014-03-21 10:27:29.602	*	*	76.15	419200	*	*
3639	2014-03-21 10:27:39.114	76.2	800	*	*	*	*
3640	2014-03-21 10:27:39.114	*	*	*	*	76.2	65600
3641	2014-03-21 10:27:42.054	76.2	400	*	*	*	*
3642	2014-03-21 10:27:42.054	*	*	*	*	76.2	65200
3643	2014-03-21 10:27:44.116	76.2	800	*	*	*	*
3644	2014-03-21 10:27:44.116	*	*	*	*	76.2	64400
3645	2014-03-21 10:27:47.643	76.15	10000	*	*	*	*
3646	2014-03-21 10:27:47.643	*	*	76.15	409200	*	*
3647	2014-03-21 10:27:47.647	76.2	1200	*	*	*	*
3648	2014-03-21 10:27:47.647	*	*	*	*	76.2	63200
3649	2014-03-21 10:27:49.121	*	*	*	*	76.2	64000
3650	2014-03-21 10:27:54.217	76.2	3200	*	*	*	*
3651	2014-03-21 10:27:54.217	*	*	*	*	76.2	60800
3652	2014-03-21 10:27:54.222	76.2	400	*	*	*	*
3653	2014-03-21 10:27:54.222	*	*	*	*	76.2	60400
3654	2014-03-21 10:27:58.178	76.2	2400	*	*	*	*
3655	2014-03-21 10:27:58.178	*	*	*	*	76.2	58000
3656	2014-03-21 10:27:59.209	76.2	400	*	*	*	*
3657	2014-03-21 10:27:59.209	*	*	*	*	76.2	57600
3658	2014-03-21 10:27:59.231	76.2	400	*	*	*	*
3659	2014-03-21 10:27:59.231	*	*	*	*	76.2	57200
3660	2014-03-21 10:28:00.170	*	*	*	*	76.2	58000
3661	2014-03-21 10:28:00.824	*	*	*	*	76.2	56800
3662	2014-03-21 10:28:00.921	*	*	*	*	76.2	58000
3663	2014-03-21 10:28:05.674	76.2	400	*	*	*	*
3664	2014-03-21 10:28:05.674	*	*	*	*	76.2	57600
3665	2014-03-21 10:28:09.738	*	*	76.15	408800	*	*
3666	2014-03-21 10:28:09.754	76.2	400	*	*	*	*
3667	2014-03-21 10:28:09.754	*	*	*	*	76.2	57200
3668	2014-03-21 10:28:10.123	76.15	6000	*	*	*	*
3669	2014-03-21 10:28:10.123	*	*	76.15	402800	*	*
3670	2014-03-21 10:28:10.128	76.2	400	*	*	*	*
3671	2014-03-21 10:28:10.128	*	*	*	*	76.2	56800
3672	2014-03-21 10:28:10.720	*	*	76.15	403200	*	*
3673	2014-03-21 10:28:11.302	76.2	1600	*	*	*	*
3674	2014-03-21 10:28:11.302	*	*	*	*	76.2	55200
3675	2014-03-21 10:28:11.307	76.2	400	*	*	*	*
3676	2014-03-21 10:28:11.307	*	*	*	*	76.2	54800
3677	2014-03-21 10:28:24.375	*	*	*	*	76.2	52000
3678	2014-03-21 10:28:24.932	76.2	800	*	*	*	*
3679	2014-03-21 10:28:24.932	*	*	*	*	76.2	51200
3680	2014-03-21 10:28:25.442	*	*	*	*	76.2	51600
3681	2014-03-21 10:28:29.074	76.2	1200	*	*	*	*
3682	2014-03-21 10:28:29.074	*	*	*	*	76.2	50400
3683	2014-03-21 10:28:29.801	76.2	400	*	*	*	*
3684	2014-03-21 10:28:29.801	*	*	*	*	76.2	50000
3685	2014-03-21 10:28:29.809	76.2	400	*	*	*	*
3686	2014-03-21 10:28:29.809	*	*	*	*	76.2	49600
3687	2014-03-21 10:28:35.291	76.2	400	*	*	*	*
3688	2014-03-21 10:28:35.291	*	*	*	*	76.2	49200
3689	2014-03-21 10:28:35.949	*	*	76.15	403600	*	*
3690	2014-03-21 10:28:36.955	*	*	76.15	404400	*	*
3691	2014-03-21 10:28:42.721	76.15	2800	*	*	*	*
3692	2014-03-21 10:28:42.721	*	*	76.15	401600	*	*
3693	2014-03-21 10:28:42.831	*	*	76.15	403200	*	*
3694	2014-03-21 10:28:49.836	75.65	104	*	*	*	*
3695	2014-03-21 10:28:50.846	*	*	*	*	76.2	51200
3696	2014-03-21 10:28:51.066	*	*	*	*	76.2	67200
3697	2014-03-21 10:28:52.962	*	*	*	*	76.2	89200
3698	2014-03-21 10:28:53.642	*	*	*	*	76.2	132800
3699	2014-03-21 10:28:53.655	*	*	76.15	389200	*	*
3700	2014-03-21 10:28:55.272	*	*	*	*	76.2	163600
3701	2014-03-21 10:28:56.147	*	*	*	*	76.2	166400
3702	2014-03-21 10:28:59.396	76.2	1200	*	*	*	*
3703	2014-03-21 10:28:59.396	*	*	*	*	76.2	165200
3704	2014-03-21 10:28:59.399	*	*	*	*	76.2	134400
3705	2014-03-21 10:28:59.410	76.2	400	*	*	*	*
3706	2014-03-21 10:28:59.410	*	*	*	*	76.2	134000
3707	2014-03-21 10:28:59.508	*	*	76.15	390400	*	*
3708	2014-03-21 10:29:00.131	*	*	*	*	76.2	148800
3709	2014-03-21 10:29:00.815	*	*	*	*	76.2	146800
3710	2014-03-21 10:29:00.878	*	*	*	*	76.2	148800
3711	2014-03-21 10:29:01.005	*	*	*	*	76.2	149200
3712	2014-03-21 10:29:01.760	*	*	76.15	390000	*	*
3713	2014-03-21 10:29:01.775	76.2	400	*	*	*	*
3714	2014-03-21 10:29:01.775	*	*	*	*	76.2	148800
3715	2014-03-21 10:29:02.790	*	*	76.15	390400	*	*
3716	2014-03-21 10:29:04.984	*	*	76.15	390800	*	*
3717	2014-03-21 10:29:10.170	76.2	800	*	*	*	*
3718	2014-03-21 10:29:10.170	*	*	*	*	76.2	148000
3719	2014-03-21 10:29:13.885	76.2	1200	*	*	*	*
3720	2014-03-21 10:29:13.885	*	*	*	*	76.2	146800
3721	2014-03-21 10:29:17.623	76.2	400	*	*	*	*
3722	2014-03-21 10:29:17.623	*	*	*	*	76.2	146400
3723	2014-03-21 10:29:17.627	76.2	400	*	*	*	*
3724	2014-03-21 10:29:17.627	*	*	*	*	76.2	146000
3725	2014-03-21 10:29:19.000	*	*	*	*	76.2	147200
3726	2014-03-21 10:29:21.303	76.2	400	*	*	*	*
3727	2014-03-21 10:29:21.303	*	*	*	*	76.2	146800
3728	2014-03-21 10:29:25.142	*	*	*	*	76.2	192800
3729	2014-03-21 10:29:34.061	*	*	76.15	390400	*	*
3730	2014-03-21 10:29:34.061	76.2	400	*	*	*	*
3731	2014-03-21 10:29:34.061	*	*	*	*	76.2	192400
3732	2014-03-21 10:29:34.783	76.2	800	*	*	*	*
3733	2014-03-21 10:29:34.783	*	*	*	*	76.2	191600
3734	2014-03-21 10:29:42.217	*	*	*	*	76.2	190400
3735	2014-03-21 10:29:50.122	*	*	76.15	404400	*	*
3736	2014-03-21 10:29:58.779	*	*	*	*	76.2	192400
3737	2014-03-21 10:29:58.884	76.2	800	*	*	*	*
3738	2014-03-21 10:29:58.884	*	*	*	*	76.2	191600
3739	2014-03-21 10:30:06.036	*	*	*	*	76.2	220000
3740	2014-03-21 10:30:07.223	76.2	1600	*	*	*	*
3741	2014-03-21 10:30:07.223	76.2	400	*	*	*	*
3742	2014-03-21 10:30:07.223	76.2	18000	*	*	*	*
3743	2014-03-21 10:30:07.223	*	*	*	*	76.2	200000
3744	2014-03-21 10:30:07.228	76.2	2000	*	*	*	*
3745	2014-03-21 10:30:07.228	*	*	*	*	76.2	198000
3746	2014-03-21 10:30:07.233	76.2	400	*	*	*	*
3747	2014-03-21 10:30:07.233	*	*	*	*	76.2	197600
3748	2014-03-21 10:30:07.970	*	*	*	*	76.2	169200
3749	2014-03-21 10:30:08.062	*	*	*	*	76.2	169600
3750	2014-03-21 10:30:09.633	*	*	76.15	390400	*	*
3751	2014-03-21 10:30:10.199	*	*	76.15	390800	*	*
3752	2014-03-21 10:30:15.810	*	*	*	*	76.2	167600
3753	2014-03-21 10:30:15.832	*	*	*	*	76.2	166400
3754	2014-03-21 10:30:15.858	*	*	*	*	76.2	168400
3755	2014-03-21 10:30:15.866	*	*	76.15	390400	*	*
3756	2014-03-21 10:30:15.893	76.2	400	*	*	*	*
3757	2014-03-21 10:30:15.893	*	*	*	*	76.2	168000
3758	2014-03-21 10:30:15.928	*	*	*	*	76.2	169200
3759	2014-03-21 10:30:16.386	*	*	76.15	390800	*	*
3760	2014-03-21 10:30:17.982	76.2	3200	*	*	*	*
3761	2014-03-21 10:30:17.982	*	*	*	*	76.2	166000
3762	2014-03-21 10:30:18.022	76.2	400	*	*	*	*
3763	2014-03-21 10:30:18.022	*	*	*	*	76.2	165600
3764	2014-03-21 10:30:18.194	76.2	400	*	*	*	*
3765	2014-03-21 10:30:18.194	76.2	2800	*	*	*	*
3766	2014-03-21 10:30:18.194	76.2	3600	*	*	*	*
3767	2014-03-21 10:30:18.194	76.2	3200	*	*	*	*
3768	2014-03-21 10:30:18.194	*	*	*	*	76.2	155600
3769	2014-03-21 10:30:18.211	76.2	400	*	*	*	*
3770	2014-03-21 10:30:18.211	76.2	400	*	*	*	*
3771	2014-03-21 10:30:18.211	*	*	*	*	76.2	154800
3772	2014-03-21 10:30:18.216	76.2	400	*	*	*	*
3773	2014-03-21 10:30:18.216	*	*	*	*	76.2	154400
3774	2014-03-21 10:30:18.235	*	*	*	*	76.2	170000
3775	2014-03-21 10:30:21.148	*	*	*	*	76.2	178800
3776	2014-03-21 10:30:23.161	*	*	*	*	76.2	182800
3777	2014-03-21 10:30:25.332	76.2	800	*	*	*	*
3778	2014-03-21 10:30:25.332	*	*	*	*	76.2	182000
3779	2014-03-21 10:30:32.355	*	*	*	*	76.2	186400
3780	2014-03-21 10:30:33.330	*	*	*	*	76.2	190800
3781	2014-03-21 10:30:33.340	*	*	*	*	76.2	194800
3782	2014-03-21 10:30:34.526	76.2	800	*	*	*	*
3783	2014-03-21 10:30:34.526	*	*	*	*	76.2	194000
3784	2014-03-21 10:30:35.450	*	*	76.15	391200	*	*
3785	2014-03-21 10:30:40.343	76.15	320000	*	*	*	*
3786	2014-03-21 10:30:40.343	*	*	76.15	71200	*	*
3787	2014-03-21 10:30:40.345	76.15	45200	*	*	*	*
3788	2014-03-21 10:30:40.345	76.15	2000	*	*	*	*
3789	2014-03-21 10:30:40.345	76.15	400	*	*	*	*
3790	2014-03-21 10:30:40.345	76.15	800	*	*	*	*
3791	2014-03-21 10:30:40.345	76.15	400	*	*	*	*
3792	2014-03-21 10:30:40.345	76.15	400	*	*	*	*
3793	2014-03-21 10:30:40.345	76.15	800	*	*	*	*
3794	2014-03-21 10:30:40.346	76.15	1200	*	*	*	*
3795	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3796	2014-03-21 10:30:40.346	76.15	1200	*	*	*	*
3797	2014-03-21 10:30:40.346	76.15	2000	*	*	*	*
3798	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3799	2014-03-21 10:30:40.346	76.15	1600	*	*	*	*
3800	2014-03-21 10:30:40.346	76.15	4000	*	*	*	*
3801	2014-03-21 10:30:40.346	76.15	800	*	*	*	*
3802	2014-03-21 10:30:40.346	76.15	800	*	*	*	*
3803	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3804	2014-03-21 10:30:40.346	76.15	800	*	*	*	*
3805	2014-03-21 10:30:40.346	76.15	800	*	*	*	*
3806	2014-03-21 10:30:40.346	76.15	1200	*	*	*	*
3807	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3808	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3809	2014-03-21 10:30:40.346	76.15	800	*	*	*	*
3810	2014-03-21 10:30:40.346	76.15	1600	*	*	*	*
3811	2014-03-21 10:30:40.346	76.15	1200	*	*	*	*
3812	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3813	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3814	2014-03-21 10:30:40.346	76.15	400	*	*	*	*
3815	2014-03-21 10:30:40.346	*	*	76.1	94400	*	*
3816	2014-03-21 10:30:40.346	*	*	*	*	76.2	225200
3817	2014-03-21 10:30:40.348	76.2	400	*	*	*	*
3818	2014-03-21 10:30:40.348	76.2	16000	*	*	*	*
3819	2014-03-21 10:30:40.348	76.2	15600	*	*	*	*
3820	2014-03-21 10:30:40.348	*	*	*	*	76.2	193200
3821	2014-03-21 10:30:40.350	*	*	*	*	76.2	193600
3822	2014-03-21 10:30:40.353	*	*	*	*	76.2	150000
3823	2014-03-21 10:30:40.353	*	*	*	*	76.15	43600
3824	2014-03-21 10:30:40.353	76.15	10400	*	*	*	*
3825	2014-03-21 10:30:40.353	*	*	*	*	76.15	33200
3826	2014-03-21 10:30:40.357	*	*	76.1	95600	*	*
3827	2014-03-21 10:30:40.358	*	*	76.1	92800	*	*
3828	2014-03-21 10:30:40.358	*	*	76.1	92000	*	*
3829	2014-03-21 10:30:40.358	76.15	800	*	*	*	*
3830	2014-03-21 10:30:40.358	*	*	*	*	76.15	32400
3831	2014-03-21 10:30:40.363	76.15	400	*	*	*	*
3832	2014-03-21 10:30:40.363	*	*	*	*	76.15	32000
3833	2014-03-21 10:30:40.372	*	*	76.1	101600	*	*
3834	2014-03-21 10:30:40.382	*	*	*	*	76.2	165600
3835	2014-03-21 10:30:40.382	76.1	10800	*	*	*	*
3836	2014-03-21 10:30:40.382	76.1	400	*	*	*	*
3837	2014-03-21 10:30:40.382	76.1	400	*	*	*	*
3838	2014-03-21 10:30:40.382	76.1	800	*	*	*	*
3839	2014-03-21 10:30:40.382	76.1	400	*	*	*	*
3840	2014-03-21 10:30:40.382	76.1	20000	*	*	*	*
3841	2014-03-21 10:30:40.382	76.1	400	*	*	*	*
3842	2014-03-21 10:30:40.382	76.1	10400	*	*	*	*
3843	2014-03-21 10:30:40.382	*	*	76.1	58000	*	*
3844	2014-03-21 10:30:40.384	*	*	*	*	76.2	161200
3845	2014-03-21 10:30:40.384	*	*	*	*	76.2	145600
3846	2014-03-21 10:30:40.384	*	*	*	*	76.2	139200
3847	2014-03-21 10:30:40.384	*	*	*	*	76.2	135200
3848	2014-03-21 10:30:40.384	*	*	76.1	56800	*	*
3849	2014-03-21 10:30:40.386	*	*	76.15	1200	*	*
3850	2014-03-21 10:30:40.388	*	*	*	*	76.2	131200
3851	2014-03-21 10:30:40.389	*	*	*	*	76.2	129200
3852	2014-03-21 10:30:40.389	*	*	*	*	76.2	124800
3853	2014-03-21 10:30:40.407	76.15	1200	*	*	*	*
3854	2014-03-21 10:30:40.407	*	*	76.1	56800	*	*
3855	2014-03-21 10:30:40.438	*	*	*	*	76.2	143600
3856	2014-03-21 10:30:40.448	*	*	*	*	76.2	145600
3857	2014-03-21 10:30:40.454	*	*	76.1	70800	*	*
3858	2014-03-21 10:30:40.461	*	*	76.1	70400	*	*
3859	2014-03-21 10:30:40.467	76.2	2800	*	*	*	*
3860	2014-03-21 10:30:40.467	76.2	6400	*	*	*	*
3861	2014-03-21 10:30:40.467	*	*	*	*	76.2	136400
3862	2014-03-21 10:30:40.857	*	*	76.1	69600	*	*
3863	2014-03-21 10:30:41.361	*	*	76.1	55600	*	*
3864	2014-03-21 10:30:47.320	76.2	5200	*	*	*	*
3865	2014-03-21 10:30:47.320	*	*	*	*	76.2	131200
3866	2014-03-21 10:30:49.005	*	*	*	*	76.2	130000
3867	2014-03-21 10:30:49.766	76.2	400	*	*	*	*
3868	2014-03-21 10:30:49.766	*	*	*	*	76.2	129600
3869	2014-03-21 10:30:50.502	*	*	76.1	65600	*	*
3870	2014-03-21 10:30:50.503	*	*	76.15	1200	*	*
3871	2014-03-21 10:30:50.505	*	*	*	*	76.2	140400
3872	2014-03-21 10:30:50.548	76.2	400	*	*	*	*
3873	2014-03-21 10:30:50.548	*	*	*	*	76.2	140000
3874	2014-03-21 10:30:50.594	*	*	76.15	1600	*	*
3875	2014-03-21 10:30:51.260	76.15	1200	*	*	*	*
3876	2014-03-21 10:30:51.260	*	*	76.15	400	*	*
3877	2014-03-21 10:30:51.279	76.15	400	*	*	*	*
3878	2014-03-21 10:30:51.279	*	*	76.1	61600	*	*
3879	2014-03-21 10:30:51.289	*	*	*	*	76.2	138800
3880	2014-03-21 10:30:51.302	*	*	*	*	76.2	136800
3881	2014-03-21 10:30:51.342	*	*	*	*	76.15	3200
3882	2014-03-21 10:30:51.346	*	*	76.1	78000	*	*
3883	2014-03-21 10:30:51.349	*	*	*	*	76.15	4800
3884	2014-03-21 10:30:51.365	*	*	*	*	76.15	6800
3885	2014-03-21 10:30:51.367	*	*	*	*	76.15	25600
3886	2014-03-21 10:30:51.396	*	*	*	*	76.15	26800
3887	2014-03-21 10:30:51.408	*	*	*	*	76.15	27200
3888	2014-03-21 10:30:51.432	*	*	*	*	76.15	40000
3889	2014-03-21 10:30:51.565	*	*	*	*	76.15	51200
3890	2014-03-21 10:30:51.719	*	*	*	*	76.15	53600
3891	2014-03-21 10:30:51.970	*	*	*	*	76.15	82800
3892	2014-03-21 10:30:53.578	76.15	3200	*	*	*	*
3893	2014-03-21 10:30:53.578	76.15	1600	*	*	*	*
3894	2014-03-21 10:30:53.578	76.15	2000	*	*	*	*
3895	2014-03-21 10:30:53.578	76.15	18800	*	*	*	*
3896	2014-03-21 10:30:53.578	76.15	1200	*	*	*	*
3897	2014-03-21 10:30:53.578	76.15	400	*	*	*	*
3898	2014-03-21 10:30:53.578	76.15	12800	*	*	*	*
3899	2014-03-21 10:30:53.578	76.15	11200	*	*	*	*
3900	2014-03-21 10:30:53.578	76.15	2400	*	*	*	*
3901	2014-03-21 10:30:53.578	76.15	29200	*	*	*	*
3902	2014-03-21 10:30:53.578	*	*	76.15	17200	76.2	91200
3903	2014-03-21 10:30:53.638	*	*	*	*	76.2	93600
3904	2014-03-21 10:30:53.692	*	*	76.15	17600	*	*
3905	2014-03-21 10:30:53.694	*	*	76.15	20800	*	*
3906	2014-03-21 10:30:54.537	76.2	400	*	*	*	*
3907	2014-03-21 10:30:54.537	*	*	*	*	76.2	93200
3908	2014-03-21 10:30:54.712	*	*	*	*	76.2	96800
3909	2014-03-21 10:30:57.264	76.2	9200	*	*	*	*
3910	2014-03-21 10:30:57.264	*	*	*	*	76.2	87600
3911	2014-03-21 10:31:00.639	*	*	76.15	21200	*	*
3912	2014-03-21 10:31:01.145	76.2	400	*	*	*	*
3913	2014-03-21 10:31:01.145	*	*	*	*	76.2	87200
3914	2014-03-21 10:31:01.333	*	*	76.15	22400	*	*
3915	2014-03-21 10:31:01.706	76.2	8800	*	*	*	*
3916	2014-03-21 10:31:01.706	*	*	*	*	76.2	78400
3917	2014-03-21 10:31:04.005	*	*	*	*	76.2	79600
3918	2014-03-21 10:31:07.229	76.2	2000	*	*	*	*
3919	2014-03-21 10:31:07.229	*	*	*	*	76.2	77600
3920	2014-03-21 10:31:07.972	*	*	*	*	76.2	78000
3921	2014-03-21 10:31:17.890	*	*	*	*	76.2	77600
3922	2014-03-21 10:31:17.892	*	*	76.15	21200	*	*
3923	2014-03-21 10:31:17.893	*	*	76.15	21600	*	*
3924	2014-03-21 10:31:18.453	76.2	400	*	*	*	*
3925	2014-03-21 10:31:18.453	*	*	*	*	76.2	77200
3926	2014-03-21 10:31:19.005	*	*	*	*	76.2	78400
3927	2014-03-21 10:31:20.530	76.15	17200	*	*	*	*
3928	2014-03-21 10:31:20.530	76.15	400	*	*	*	*
3929	2014-03-21 10:31:20.530	76.15	2800	*	*	*	*
3930	2014-03-21 10:31:20.530	*	*	76.15	1200	*	*
3931	2014-03-21 10:31:20.709	*	*	*	*	76.2	74800
3932	2014-03-21 10:31:20.826	76.15	400	*	*	*	*
3933	2014-03-21 10:31:20.826	76.15	400	*	*	*	*
3934	2014-03-21 10:31:20.826	76.15	400	*	*	*	*
3935	2014-03-21 10:31:20.826	*	*	76.1	66000	76.15	2400
3936	2014-03-21 10:31:20.835	76.15	2400	*	*	*	*
3937	2014-03-21 10:31:20.835	*	*	*	*	76.2	74800
3938	2014-03-21 10:31:20.860	*	*	76.1	88400	*	*
