Seq_No	Time	Transaction_Price	Volume	Bid_Price	Bid_Size	Ask_Price	Ask_Size
5973	2014-03-20 10:35:06.887	*	*	76.1	154400	*	*
5974	2014-03-20 10:35:06.888	*	*	*	*	76.15	180000
5975	2014-03-20 10:35:06.889	76.1	12000	*	*	*	*
5976	2014-03-20 10:35:06.889	*	*	76.1	142400	*	*
5977	2014-03-20 10:35:06.897	*	*	*	*	76.15	154800
5978	2014-03-20 10:35:06.897	76.1	8000	*	*	*	*
5979	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5980	2014-03-20 10:35:06.897	76.1	2000	*	*	*	*
5981	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5982	2014-03-20 10:35:06.897	76.1	2000	*	*	*	*
5983	2014-03-20 10:35:06.897	76.1	1200	*	*	*	*
5984	2014-03-20 10:35:06.897	76.1	800	*	*	*	*
5985	2014-03-20 10:35:06.897	76.1	1200	*	*	*	*
5986	2014-03-20 10:35:06.897	76.1	2000	*	*	*	*
5987	2014-03-20 10:35:06.897	76.1	800	*	*	*	*
5988	2014-03-20 10:35:06.897	76.1	1200	*	*	*	*
5989	2014-03-20 10:35:06.897	76.1	1600	*	*	*	*
5990	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5991	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5992	2014-03-20 10:35:06.897	76.1	800	*	*	*	*
5993	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5994	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5995	2014-03-20 10:35:06.897	76.1	800	*	*	*	*
5996	2014-03-20 10:35:06.897	76.1	400	*	*	*	*
5997	2014-03-20 10:35:06.897	*	*	76.1	117200	*	*
5998	2014-03-20 10:35:06.899	*	*	*	*	76.15	123600
5999	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6000	2014-03-20 10:35:06.899	76.1	4000	*	*	*	*
6001	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6002	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6003	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6004	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6005	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6006	2014-03-20 10:35:06.899	76.1	1200	*	*	*	*
6007	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6008	2014-03-20 10:35:06.899	76.1	2000	*	*	*	*
6009	2014-03-20 10:35:06.899	76.1	2000	*	*	*	*
6010	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6011	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6012	2014-03-20 10:35:06.899	76.1	1200	*	*	*	*
6013	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6014	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6015	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6016	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6017	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6018	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6019	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6020	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6021	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6022	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6023	2014-03-20 10:35:06.899	76.1	3600	*	*	*	*
6024	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6025	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6026	2014-03-20 10:35:06.899	76.1	400	*	*	*	*
6027	2014-03-20 10:35:06.899	76.1	800	*	*	*	*
6028	2014-03-20 10:35:06.899	76.1	4000	*	*	*	*
6029	2014-03-20 10:35:06.899	*	*	76.1	86000	*	*
6030	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6031	2014-03-20 10:35:06.900	76.1	2000	*	*	*	*
6032	2014-03-20 10:35:06.900	76.1	2000	*	*	*	*
6033	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6034	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6035	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6036	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6037	2014-03-20 10:35:06.900	76.1	1200	*	*	*	*
6038	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6039	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6040	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6041	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6042	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6043	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6044	2014-03-20 10:35:06.900	76.1	800	*	*	*	*
6045	2014-03-20 10:35:06.900	76.1	400	*	*	*	*
6046	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6047	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6048	2014-03-20 10:35:06.902	76.1	800	*	*	*	*
6049	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6050	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6051	2014-03-20 10:35:06.902	76.1	1200	*	*	*	*
6052	2014-03-20 10:35:06.902	76.1	1200	*	*	*	*
6053	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6054	2014-03-20 10:35:06.902	76.1	12400	*	*	*	*
6055	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6056	2014-03-20 10:35:06.902	76.1	4000	*	*	*	*
6057	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6058	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6059	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6060	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6061	2014-03-20 10:35:06.902	76.1	10000	*	*	*	*
6062	2014-03-20 10:35:06.902	76.1	3600	*	*	*	*
6063	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6064	2014-03-20 10:35:06.902	76.1	3600	*	*	*	*
6065	2014-03-20 10:35:06.902	76.1	800	*	*	*	*
6066	2014-03-20 10:35:06.902	76.1	2000	*	*	*	*
6067	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6068	2014-03-20 10:35:06.902	76.1	12400	*	*	*	*
6069	2014-03-20 10:35:06.902	76.1	800	*	*	*	*
6070	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6071	2014-03-20 10:35:06.902	76.1	800	*	*	*	*
6072	2014-03-20 10:35:06.902	76.1	12800	*	*	*	*
6073	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6074	2014-03-20 10:35:06.902	76.1	800	*	*	*	*
6075	2014-03-20 10:35:06.902	76.1	400	*	*	*	*
6076	2014-03-20 10:35:06.902	*	*	76.05	160400	76.1	31200
6077	2014-03-20 10:35:06.905	*	*	*	*	76.15	123600
6078	2014-03-20 10:35:06.909	*	*	*	*	76.15	122800
6079	2014-03-20 10:35:06.910	*	*	*	*	76.15	122400
6080	2014-03-20 10:35:06.911	*	*	*	*	76.1	22000
6081	2014-03-20 10:35:06.911	*	*	*	*	76.1	23200
6082	2014-03-20 10:35:06.927	*	*	76.05	153600	*	*
6083	2014-03-20 10:35:06.927	*	*	76.05	154400	*	*
6084	2014-03-20 10:35:06.927	*	*	76.05	158000	*	*
6085	2014-03-20 10:35:06.928	*	*	76.05	157600	*	*
6086	2014-03-20 10:35:06.941	*	*	*	*	76.1	25600
6087	2014-03-20 10:35:06.942	*	*	*	*	76.1	29600
6088	2014-03-20 10:35:06.943	*	*	*	*	76.1	32000
6089	2014-03-20 10:35:06.947	*	*	*	*	76.1	34400
6090	2014-03-20 10:35:06.948	*	*	*	*	76.1	38400
6091	2014-03-20 10:35:06.972	*	*	76.05	156800	*	*
6092	2014-03-20 10:35:06.979	*	*	*	*	76.1	41600
6093	2014-03-20 10:35:06.981	*	*	76.05	153200	*	*
6094	2014-03-20 10:35:06.993	*	*	*	*	76.1	40800
6095	2014-03-20 10:35:07.051	*	*	76.05	154000	*	*
6096	2014-03-20 10:35:07.055	76.1	2000	*	*	*	*
6097	2014-03-20 10:35:07.055	*	*	*	*	76.1	38800
6098	2014-03-20 10:35:07.089	*	*	*	*	76.1	40400
6099	2014-03-20 10:35:07.201	*	*	*	*	76.1	20400
6100	2014-03-20 10:35:07.297	*	*	*	*	76.1	22400
6101	2014-03-20 10:35:07.320	*	*	*	*	76.1	24400
6102	2014-03-20 10:35:07.326	*	*	*	*	76.1	26400
6103	2014-03-20 10:35:07.369	*	*	*	*	76.1	28400
6104	2014-03-20 10:35:07.470	*	*	*	*	76.1	30400
6105	2014-03-20 10:35:07.471	*	*	*	*	76.1	32400
6106	2014-03-20 10:35:07.473	*	*	*	*	76.1	54400
6107	2014-03-20 10:35:07.507	*	*	*	*	76.1	56400
6108	2014-03-20 10:35:07.548	*	*	*	*	76.1	58400
6109	2014-03-20 10:35:09.004	*	*	*	*	76.1	62000
6110	2014-03-20 10:35:11.053	76.1	1200	*	*	*	*
6111	2014-03-20 10:35:11.053	76.1	2400	*	*	*	*
6112	2014-03-20 10:35:11.053	76.1	4000	*	*	*	*
6113	2014-03-20 10:35:11.053	76.1	1600	*	*	*	*
6114	2014-03-20 10:35:11.053	*	*	*	*	76.1	52800
6115	2014-03-20 10:35:12.087	*	*	76.05	170000	*	*
6116	2014-03-20 10:35:12.996	*	*	*	*	76.1	52000
6117	2014-03-20 10:35:13.044	*	*	76.05	169200	*	*
6118	2014-03-20 10:35:14.876	76.1	400	*	*	*	*
6119	2014-03-20 10:35:14.876	*	*	*	*	76.1	51600
6120	2014-03-20 10:35:15.000	*	*	*	*	76.1	51200
6121	2014-03-20 10:35:15.504	*	*	76.05	153200	*	*
6122	2014-03-20 10:35:17.611	76.1	400	*	*	*	*
6123	2014-03-20 10:35:17.611	76.1	1600	*	*	*	*
6124	2014-03-20 10:35:17.611	*	*	*	*	76.1	49200
6125	2014-03-20 10:35:18.439	*	*	76.05	153600	*	*
6126	2014-03-20 10:35:20.051	76.1	400	*	*	*	*
6127	2014-03-20 10:35:20.051	*	*	*	*	76.1	48800
6128	2014-03-20 10:35:20.817	*	*	76.05	154400	*	*
6129	2014-03-20 10:35:21.120	*	*	*	*	76.1	50000
6130	2014-03-20 10:35:21.542	*	*	76.05	158400	*	*
6131	2014-03-20 10:35:23.535	*	*	*	*	76.1	54000
6132	2014-03-20 10:35:24.507	*	*	*	*	76.1	56000
6133	2014-03-20 10:35:28.067	*	*	*	*	76.1	56400
6134	2014-03-20 10:35:33.323	*	*	*	*	76.1	62800
6135	2014-03-20 10:35:34.441	*	*	76.05	158000	*	*
6136	2014-03-20 10:35:34.856	*	*	76.05	160000	*	*
6137	2014-03-20 10:35:35.062	76.1	400	*	*	*	*
6138	2014-03-20 10:35:35.062	*	*	*	*	76.1	62400
6139	2014-03-20 10:35:42.201	76.1	800	*	*	*	*
6140	2014-03-20 10:35:42.201	*	*	*	*	76.1	61600
6141	2014-03-20 10:35:43.066	76.1	400	*	*	*	*
6142	2014-03-20 10:35:43.066	*	*	*	*	76.1	61200
6143	2014-03-20 10:35:44.182	76.1	2800	*	*	*	*
6144	2014-03-20 10:35:44.182	76.1	2400	*	*	*	*
6145	2014-03-20 10:35:44.182	76.1	1600	*	*	*	*
6146	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6147	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6148	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6149	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6150	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6151	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6152	2014-03-20 10:35:44.182	76.1	22000	*	*	*	*
6153	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6154	2014-03-20 10:35:44.182	76.1	2000	*	*	*	*
6155	2014-03-20 10:35:44.182	76.1	2400	*	*	*	*
6156	2014-03-20 10:35:44.182	76.1	1200	*	*	*	*
6157	2014-03-20 10:35:44.182	76.1	1600	*	*	*	*
6158	2014-03-20 10:35:44.182	*	*	*	*	76.1	11200
6159	2014-03-20 10:35:44.186	76.1	2400	*	*	*	*
6160	2014-03-20 10:35:44.186	76.1	1600	*	*	*	*
6161	2014-03-20 10:35:44.186	*	*	*	*	76.1	7200
6162	2014-03-20 10:35:44.196	*	*	76.05	176000	*	*
6163	2014-03-20 10:35:44.226	*	*	*	*	76.1	8000
6164	2014-03-20 10:35:44.374	*	*	76.05	177200	*	*
6165	2014-03-20 10:35:44.378	76.1	400	*	*	*	*
6166	2014-03-20 10:35:44.378	76.1	400	*	*	*	*
6167	2014-03-20 10:35:44.378	76.1	1600	*	*	*	*
6168	2014-03-20 10:35:44.378	*	*	*	*	76.1	5600
6169	2014-03-20 10:35:44.442	*	*	*	*	76.1	13600
6170	2014-03-20 10:35:50.230	*	*	76.05	177600	*	*
6171	2014-03-20 10:35:51.534	*	*	76.05	161600	*	*
6172	2014-03-20 10:35:52.573	76.1	400	*	*	*	*
6173	2014-03-20 10:35:52.573	*	*	*	*	76.1	13200
6174	2014-03-20 10:35:52.622	*	*	*	*	76.1	18000
6175	2014-03-20 10:35:52.634	*	*	76.05	161200	*	*
6176	2014-03-20 10:35:54.038	*	*	76.05	177200	*	*
6177	2014-03-20 10:35:54.330	*	*	*	*	76.1	19200
6178	2014-03-20 10:35:54.599	*	*	*	*	76.1	20400
6179	2014-03-20 10:35:58.982	*	*	*	*	76.1	22800
6180	2014-03-20 10:35:59.551	*	*	*	*	76.1	24400
6181	2014-03-20 10:35:59.972	*	*	*	*	76.1	26400
6182	2014-03-20 10:36:08.674	*	*	*	*	76.1	27200
6183	2014-03-20 10:36:10.020	*	*	76.05	177600	*	*
6184	2014-03-20 10:36:11.555	*	*	*	*	76.1	38800
6185	2014-03-20 10:36:11.567	*	*	*	*	76.1	37600
6186	2014-03-20 10:36:11.585	*	*	*	*	76.1	40800
6187	2014-03-20 10:36:27.339	76.1	400	*	*	*	*
6188	2014-03-20 10:36:27.339	*	*	*	*	76.1	40400
6189	2014-03-20 10:36:33.575	*	*	76.05	178400	*	*
6190	2014-03-20 10:36:33.691	*	*	*	*	76.1	28800
6191	2014-03-20 10:36:33.705	*	*	*	*	76.1	27200
6192	2014-03-20 10:36:37.203	*	*	76.05	178800	*	*
6193	2014-03-20 10:36:37.271	76.1	800	*	*	*	*
6194	2014-03-20 10:36:37.271	*	*	*	*	76.1	26400
6195	2014-03-20 10:36:39.633	*	*	*	*	76.1	28400
6196	2014-03-20 10:36:40.646	*	*	*	*	76.1	30400
6197	2014-03-20 10:36:40.952	76.1	800	*	*	*	*
6198	2014-03-20 10:36:40.952	*	*	*	*	76.1	29600
6199	2014-03-20 10:36:44.734	76.1	800	*	*	*	*
6200	2014-03-20 10:36:44.734	*	*	*	*	76.1	28800
6201	2014-03-20 10:36:44.865	*	*	*	*	76.1	28000
6202	2014-03-20 10:36:44.865	76.05	800	*	*	*	*
6203	2014-03-20 10:36:44.865	*	*	76.05	178000	*	*
6204	2014-03-20 10:36:44.887	76.05	1600	*	*	*	*
6205	2014-03-20 10:36:44.887	*	*	76.05	176400	*	*
6206	2014-03-20 10:36:44.898	76.1	400	*	*	*	*
6207	2014-03-20 10:36:44.898	*	*	*	*	76.1	27600
6208	2014-03-20 10:36:45.025	76.05	4400	*	*	*	*
6209	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6210	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6211	2014-03-20 10:36:45.025	76.05	2000	*	*	*	*
6212	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6213	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6214	2014-03-20 10:36:45.025	76.05	2000	*	*	*	*
6215	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6216	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6217	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6218	2014-03-20 10:36:45.025	76.05	2000	*	*	*	*
6219	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6220	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6221	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6222	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6223	2014-03-20 10:36:45.025	76.05	2000	*	*	*	*
6224	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6225	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6226	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6227	2014-03-20 10:36:45.025	76.05	1600	*	*	*	*
6228	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6229	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6230	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6231	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6232	2014-03-20 10:36:45.025	76.05	800	*	*	*	*
6233	2014-03-20 10:36:45.025	76.05	400	*	*	*	*
6234	2014-03-20 10:36:45.025	76.05	1600	*	*	*	*
6235	2014-03-20 10:36:45.025	*	*	76.05	150000	*	*
6236	2014-03-20 10:36:45.064	76.05	400	*	*	*	*
6237	2014-03-20 10:36:45.064	*	*	76.05	149600	*	*
6238	2014-03-20 10:36:45.065	76.05	400	*	*	*	*
6239	2014-03-20 10:36:45.065	*	*	76.05	149200	*	*
6240	2014-03-20 10:36:45.065	76.05	400	*	*	*	*
6241	2014-03-20 10:36:45.065	*	*	76.05	148800	*	*
6242	2014-03-20 10:36:45.066	76.05	400	*	*	*	*
6243	2014-03-20 10:36:45.066	*	*	76.05	148400	*	*
6244	2014-03-20 10:36:45.066	76.05	400	*	*	*	*
6245	2014-03-20 10:36:45.066	*	*	76.05	148000	*	*
6246	2014-03-20 10:36:45.067	76.05	400	*	*	*	*
6247	2014-03-20 10:36:45.067	*	*	76.05	147600	*	*
6248	2014-03-20 10:36:45.067	76.05	400	*	*	*	*
6249	2014-03-20 10:36:45.067	*	*	76.05	147200	*	*
6250	2014-03-20 10:36:45.251	76.1	1200	*	*	*	*
6251	2014-03-20 10:36:45.251	76.1	800	*	*	*	*
6252	2014-03-20 10:36:45.251	76.1	400	*	*	*	*
6253	2014-03-20 10:36:45.251	*	*	*	*	76.1	25200
6254	2014-03-20 10:36:45.300	*	*	*	*	76.1	27600
6255	2014-03-20 10:36:45.505	*	*	76.05	131200	*	*
6256	2014-03-20 10:36:46.761	*	*	*	*	76.1	26000
6257	2014-03-20 10:36:48.791	*	*	76.05	131600	*	*
6258	2014-03-20 10:36:51.858	76.1	7600	*	*	*	*
6259	2014-03-20 10:36:51.858	76.1	4400	*	*	*	*
6260	2014-03-20 10:36:51.858	*	*	*	*	76.1	14000
6261	2014-03-20 10:36:51.889	*	*	76.05	147600	*	*
6262	2014-03-20 10:36:54.401	76.1	400	*	*	*	*
6263	2014-03-20 10:36:54.401	76.1	1200	*	*	*	*
6264	2014-03-20 10:36:54.401	76.1	2400	*	*	*	*
6265	2014-03-20 10:36:54.401	76.1	1600	*	*	*	*
6266	2014-03-20 10:36:54.401	76.1	2000	*	*	*	*
6267	2014-03-20 10:36:54.401	76.1	2000	*	*	*	*
6268	2014-03-20 10:36:54.401	76.1	2000	*	*	*	*
6269	2014-03-20 10:36:54.401	76.1	2400	*	*	*	*
6270	2014-03-20 10:36:54.401	*	*	*	*	76.15	48400
6271	2014-03-20 10:36:54.423	*	*	*	*	76.15	43600
6272	2014-03-20 10:36:54.505	*	*	76.1	400	*	*
6273	2014-03-20 10:36:54.517	*	*	76.1	1200	*	*
6274	2014-03-20 10:36:54.589	*	*	76.1	2400	*	*
6275	2014-03-20 10:36:54.629	*	*	76.1	2800	*	*
6276	2014-03-20 10:36:55.110	76.1	400	*	*	*	*
6277	2014-03-20 10:36:55.110	76.1	800	*	*	*	*
6278	2014-03-20 10:36:55.110	76.1	800	*	*	*	*
6279	2014-03-20 10:36:55.110	*	*	76.1	800	*	*
6280	2014-03-20 10:36:55.176	*	*	*	*	76.15	45600
6281	2014-03-20 10:36:55.207	*	*	*	*	76.15	67600
6282	2014-03-20 10:36:56.421	*	*	76.1	1200	*	*
6283	2014-03-20 10:36:56.451	*	*	*	*	76.15	81600
6284	2014-03-20 10:36:56.491	*	*	76.1	1600	*	*
6285	2014-03-20 10:36:56.800	76.1	400	*	*	*	*
6286	2014-03-20 10:36:56.800	76.1	400	*	*	*	*
6287	2014-03-20 10:36:56.800	76.1	400	*	*	*	*
6288	2014-03-20 10:36:56.800	76.1	400	*	*	*	*
6289	2014-03-20 10:36:56.800	*	*	76.05	145200	76.1	400
6290	2014-03-20 10:36:57.185	*	*	*	*	76.1	2400
6291	2014-03-20 10:36:59.354	76.1	400	*	*	*	*
6292	2014-03-20 10:36:59.354	76.1	800	*	*	*	*
6293	2014-03-20 10:36:59.354	*	*	*	*	76.1	1200
6294	2014-03-20 10:37:01.912	76.1	800	*	*	*	*
6295	2014-03-20 10:37:01.912	*	*	*	*	76.1	400
6296	2014-03-20 10:37:04.552	*	*	*	*	76.1	1600
6297	2014-03-20 10:37:05.303	76.1	400	*	*	*	*
6298	2014-03-20 10:37:05.303	76.1	1200	*	*	*	*
6299	2014-03-20 10:37:05.303	*	*	76.1	8400	76.15	90000
6300	2014-03-20 10:37:05.317	76.1	400	*	*	*	*
6301	2014-03-20 10:37:05.317	*	*	76.1	8000	*	*
6302	2014-03-20 10:37:05.827	*	*	76.1	10000	*	*
6303	2014-03-20 10:37:08.355	*	*	76.1	12000	*	*
6304	2014-03-20 10:37:09.024	*	*	76.1	16000	*	*
6305	2014-03-20 10:37:09.218	*	*	76.1	16400	*	*
6306	2014-03-20 10:37:09.785	76.15	2000	*	*	*	*
6307	2014-03-20 10:37:09.785	*	*	*	*	76.15	88000
6308	2014-03-20 10:37:10.000	*	*	76.1	17600	*	*
6309	2014-03-20 10:37:11.075	*	*	76.1	27200	*	*
6310	2014-03-20 10:37:11.521	*	*	76.1	26800	*	*
6311	2014-03-20 10:37:13.733	*	*	*	*	76.15	90400
6312	2014-03-20 10:37:14.181	*	*	76.1	27200	*	*
6313	2014-03-20 10:37:15.352	76.1	2000	*	*	*	*
6314	2014-03-20 10:37:15.352	*	*	76.1	25200	*	*
6315	2014-03-20 10:37:15.368	76.1	400	*	*	*	*
6316	2014-03-20 10:37:15.368	*	*	76.1	24800	*	*
6317	2014-03-20 10:37:22.208	*	*	76.1	25600	*	*
6318	2014-03-20 10:37:24.694	76.1	400	*	*	*	*
6319	2014-03-20 10:37:24.694	*	*	76.1	25200	*	*
6320	2014-03-20 10:37:25.401	*	*	76.1	26000	*	*
6321	2014-03-20 10:37:27.943	76.1	2000	*	*	*	*
6322	2014-03-20 10:37:27.943	*	*	76.1	24000	*	*
6323	2014-03-20 10:37:30.227	76.1	800	*	*	*	*
6324	2014-03-20 10:37:30.227	*	*	76.1	23200	*	*
6325	2014-03-20 10:37:30.242	76.1	400	*	*	*	*
6326	2014-03-20 10:37:30.242	*	*	76.1	22800	*	*
6327	2014-03-20 10:37:31.153	*	*	*	*	76.15	100400
6328	2014-03-20 10:37:31.191	*	*	76.1	25200	*	*
6329	2014-03-20 10:37:33.440	*	*	*	*	76.15	98800
6330	2014-03-20 10:37:33.454	76.1	1600	*	*	*	*
6331	2014-03-20 10:37:33.454	*	*	76.1	23600	*	*
6332	2014-03-20 10:37:35.181	*	*	*	*	76.15	97200
6333	2014-03-20 10:37:35.213	76.1	400	*	*	*	*
6334	2014-03-20 10:37:35.213	76.1	1200	*	*	*	*
6335	2014-03-20 10:37:35.213	*	*	76.1	22000	*	*
6336	2014-03-20 10:37:35.931	*	*	*	*	76.15	112800
6337	2014-03-20 10:37:40.208	76.1	400	*	*	*	*
6338	2014-03-20 10:37:40.208	*	*	76.1	21600	*	*
6339	2014-03-20 10:37:40.223	76.1	400	*	*	*	*
6340	2014-03-20 10:37:40.223	*	*	76.1	21200	*	*
6341	2014-03-20 10:37:40.440	76.1	800	*	*	*	*
6342	2014-03-20 10:37:40.440	*	*	76.1	20400	*	*
6343	2014-03-20 10:37:46.143	76.1	1200	*	*	*	*
6344	2014-03-20 10:37:46.143	76.1	400	*	*	*	*
6345	2014-03-20 10:37:46.143	*	*	76.1	18800	*	*
6346	2014-03-20 10:37:50.926	*	*	*	*	76.15	97200
6347	2014-03-20 10:37:50.947	76.1	3200	*	*	*	*
6348	2014-03-20 10:37:50.947	*	*	76.1	15600	*	*
6349	2014-03-20 10:37:50.962	76.1	400	*	*	*	*
6350	2014-03-20 10:37:50.962	*	*	76.1	15200	*	*
6351	2014-03-20 10:37:51.051	76.1	400	*	*	*	*
6352	2014-03-20 10:37:51.051	*	*	76.1	14800	*	*
6353	2014-03-20 10:37:51.053	*	*	*	*	76.15	109200
6354	2014-03-20 10:37:51.848	76.1	800	*	*	*	*
6355	2014-03-20 10:37:51.848	76.1	2000	*	*	*	*
6356	2014-03-20 10:37:51.848	*	*	76.1	12000	*	*
6357	2014-03-20 10:37:51.868	76.1	400	*	*	*	*
6358	2014-03-20 10:37:51.868	*	*	76.1	11600	*	*
6359	2014-03-20 10:37:53.002	*	*	76.1	12000	*	*
6360	2014-03-20 10:37:55.781	*	*	76.1	12400	*	*
6361	2014-03-20 10:37:57.502	*	*	76.1	15200	*	*
6362	2014-03-20 10:37:57.819	*	*	*	*	76.15	111200
6363	2014-03-20 10:37:57.857	76.1	2400	*	*	*	*
6364	2014-03-20 10:37:57.857	*	*	76.1	12800	*	*
6365	2014-03-20 10:37:57.874	76.1	400	*	*	*	*
6366	2014-03-20 10:37:57.874	*	*	76.1	12400	*	*
6367	2014-03-20 10:37:59.916	*	*	76.1	14400	*	*
6368	2014-03-20 10:38:00.707	75.5	111	*	*	*	*
6369	2014-03-20 10:38:01.527	*	*	76.1	15200	*	*
6370	2014-03-20 10:38:02.058	76.1	3600	*	*	*	*
6371	2014-03-20 10:38:02.058	*	*	76.1	11600	*	*
6372	2014-03-20 10:38:02.077	76.1	400	*	*	*	*
6373	2014-03-20 10:38:02.077	*	*	76.1	11200	*	*
6374	2014-03-20 10:38:02.267	*	*	76.1	12400	*	*
6375	2014-03-20 10:38:03.475	76.1	400	*	*	*	*
6376	2014-03-20 10:38:03.475	76.1	400	*	*	*	*
6377	2014-03-20 10:38:03.475	76.1	800	*	*	*	*
6378	2014-03-20 10:38:03.475	*	*	76.1	10800	*	*
6379	2014-03-20 10:38:05.924	*	*	*	*	76.15	99200
6380	2014-03-20 10:38:05.945	76.1	800	*	*	*	*
6381	2014-03-20 10:38:05.945	76.1	2400	*	*	*	*
6382	2014-03-20 10:38:05.945	76.1	400	*	*	*	*
6383	2014-03-20 10:38:05.945	76.1	400	*	*	*	*
6384	2014-03-20 10:38:05.945	76.1	2800	*	*	*	*
6385	2014-03-20 10:38:05.945	76.1	2000	*	*	*	*
6386	2014-03-20 10:38:05.945	76.1	800	*	*	*	*
6387	2014-03-20 10:38:05.945	76.1	1200	*	*	*	*
6388	2014-03-20 10:38:05.945	76.05	800	*	*	*	*
6389	2014-03-20 10:38:05.945	*	*	76.05	145600	*	*
6390	2014-03-20 10:38:05.982	76.05	400	*	*	*	*
6391	2014-03-20 10:38:05.982	*	*	76.05	145200	*	*
6392	2014-03-20 10:38:08.271	*	*	76.05	145600	*	*
6393	2014-03-20 10:38:08.404	76.05	1200	*	*	*	*
6394	2014-03-20 10:38:08.404	*	*	76.05	144400	*	*
6395	2014-03-20 10:38:08.414	76.05	400	*	*	*	*
6396	2014-03-20 10:38:08.414	*	*	76.05	144000	*	*
6397	2014-03-20 10:38:12.092	*	*	*	*	76.1	1200
6398	2014-03-20 10:38:12.120	*	*	*	*	76.1	5600
6399	2014-03-20 10:38:13.577	*	*	*	*	76.1	19600
